Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE,Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE,Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE,Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE,Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE,Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE
Element,Bag_2_P,Element,ISIS_BatteryPack,Element,H001_powerApplied,Element,H003_powerApplied,Element,H004_powerApplied,Element,H005_powerApplied
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value
232800.0,4.74149850145013,232800.0,6.4051663389680265,232800.0,0.0,232800.0,0.10099992930000004,232800.0,0.0,232800.0,0.0
233000.0,4.739295690278665,233000.0,6.406096554460478,233000.0,0.0,233000.0,0.10099992930000004,233000.0,0.0,233000.0,0.0
233200.0,4.737096163977347,233200.0,6.407052454473863,233200.0,0.0,233200.0,0.10099992930000004,233200.0,0.0,233200.0,0.0
233400.0,4.734899933465169,233400.0,6.4080340227614965,233400.0,0.0,233400.0,0.10099992930000004,233400.0,0.0,233400.0,0.0
233600.0,4.732707008950483,233600.0,6.409041217213152,233600.0,0.0,233600.0,0.10099992930000004,233600.0,0.0,233600.0,0.0
233800.0,4.730517399943338,233800.0,6.410073974059958,233800.0,0.0,233800.0,0.10099992930000004,233800.0,0.0,233800.0,0.0
234000.0,4.728331116059823,234000.0,6.411132211438427,234000.0,0.0,234000.0,0.10099992930000004,234000.0,0.0,234000.0,0.336
234200.0,4.719016960348656,234200.0,6.418499695864095,234200.0,0.0,234200.0,0.10099992930000004,234200.0,0.0,234200.0,0.336
234400.0,4.708243606299155,234400.0,6.424045282904517,234400.0,0.0,234400.0,0.10099992930000004,234400.0,0.0,234400.0,0.336
234600.0,4.6979900711910165,234600.0,6.42987698699944,234600.0,0.0,234600.0,0.10099992930000004,234600.0,0.0,234600.0,0.336
234800.0,4.689562761646291,234800.0,6.434246292199555,234800.0,0.0,234800.0,0.10099992930000004,234800.0,0.0,234800.0,0.336
235000.0,4.674528154491204,235000.0,6.448879313869738,235000.0,0.0,235000.0,0.10099992930000004,235000.0,0.84,235000.0,0.336
235200.0,4.624483901719094,235200.0,6.494673719582507,235200.0,0.0,235200.0,0.10099992930000004,235200.0,0.0,235200.0,0.0
235400.0,4.560889428116135,235400.0,6.561522283865164,235400.0,0.0,235400.0,0.10099992930000004,235400.0,0.0,235400.0,0.0
235600.0,4.503978856052891,235600.0,6.609101874347779,235600.0,0.0,235600.0,0.10099992930000004,235600.0,0.0,235600.0,0.0
235800.0,4.466904772935656,235800.0,6.6407270504996845,235800.0,0.0,235800.0,0.10099992930000004,235800.0,0.0,235800.0,0.0
236000.0,4.445785201783993,236000.0,6.6604520252330515,236000.0,0.0,236000.0,0.10099992930000004,236000.0,0.0,236000.0,0.0
236200.0,4.434688918224993,236200.0,6.672383921319462,236200.0,0.0,236200.0,0.10099992930000004,236200.0,0.0,236200.0,0.0
236400.0,4.429071122914284,236400.0,6.679753977902784,236400.0,0.0,236400.0,0.10099992930000004,236400.0,0.0,236400.0,0.0
236600.0,4.426420909191249,236600.0,6.683871247471488,236600.0,0.0,236600.0,0.10099992930000004,236600.0,0.0,236600.0,0.0
236800.0,4.4247361977387785,236800.0,6.688178708402044,236800.0,0.0,236800.0,0.10099992930000004,236800.0,0.0,236800.0,0.0
237000.0,4.423379347988917,237000.0,6.692632775680698,237000.0,0.0,237000.0,0.10099992930000004,237000.0,0.0,237000.0,0.0
237200.0,4.4221175578350245,237200.0,6.697197292317912,237200.0,0.0,237200.0,0.10099992930000004,237200.0,0.0,237200.0,0.0
237400.0,4.420868100936025,237400.0,6.701844415470332,237400.0,0.0,237400.0,0.10099992930000004,237400.0,0.0,237400.0,0.0
237600.0,4.4196032981586395,237600.0,6.706553198810441,237600.0,0.0,237600.0,0.10099992930000004,237600.0,0.0,237600.0,0.0
237800.0,4.418315549282906,237800.0,6.71130791354064,237800.0,0.0,237800.0,0.10099992930000004,237800.0,0.0,237800.0,0.0
238000.0,4.417004369920793,238000.0,6.71609671843754,238000.0,0.0,238000.0,0.10099992930000004,238000.0,0.0,238000.0,0.0
238200.0,4.415671596352943,238200.0,6.720910669549463,238200.0,0.0,238200.0,0.10099992930000004,238200.0,0.0,238200.0,0.0
238400.0,4.41431964010773,238400.0,6.725742990253376,238400.0,0.0,238400.0,0.10099992930000004,238400.0,0.0,238400.0,0.0
238600.0,4.412950880189671,238600.0,6.730588532774525,238600.0,0.0,238600.0,0.10099992930000004,238600.0,0.0,238600.0,0.0
238800.0,4.411567475387967,238800.0,6.735443379531138,238800.0,0.0,238800.0,0.10099992930000004,238800.0,0.0,238800.0,0.0
239000.0,4.410171327565214,239000.0,6.740304546678164,239000.0,0.0,239000.0,0.10099992930000004,239000.0,0.0,239000.0,0.0
239200.0,4.408764095739932,239200.0,6.745169762568177,239200.0,0.0,239200.0,0.10099992930000004,239200.0,0.0,239200.0,0.0
239400.0,4.407347224336958,239400.0,6.75003730133591,239400.0,0.0,239400.0,0.10099992930000004,239400.0,0.0,239400.0,0.0
239600.0,4.405921972756143,239600.0,6.75490585721489,239600.0,0.0,239600.0,0.10099992930000004,239600.0,0.0,239600.0,0.0
239800.0,4.404489442187719,239800.0,6.759774449090314,239800.0,0.0,239800.0,0.10099992930000004,239800.0,0.0,239800.0,0.0
240000.0,4.403050598750133,240000.0,6.7646423476081345,240000.0,0.0,240000.0,0.10099992930000004,240000.0,0.0,240000.0,0.0
240200.0,4.401606293088354,240200.0,6.769509019200533,240200.0,0.0,240200.0,0.10099992930000004,240200.0,0.0,240200.0,0.0
240400.0,4.400157276871752,240400.0,6.774374082867449,240400.0,0.0,240400.0,0.10099992930000004,240400.0,0.0,240400.0,0.0
240600.0,4.398704216669271,240600.0,6.779237276632672,240600.0,0.0,240600.0,0.10099992930000004,240600.0,0.0,240600.0,0.0
240800.0,4.397247705634242,240800.0,6.784098431380768,240800.0,0.0,240800.0,0.10099992930000004,240800.0,0.0,240800.0,0.0
241000.0,4.395788273367738,241000.0,6.7889574503580885,241000.0,0.0,241000.0,0.10099992930000004,241000.0,0.0,241000.0,0.0
241200.0,4.394326394267102,241200.0,6.793814293046738,241200.0,0.0,241200.0,0.10099992930000004,241200.0,0.0,241200.0,0.0
241400.0,4.392862494613252,241400.0,6.798668962434219,241400.0,0.0,241400.0,0.10099992930000004,241400.0,0.0,241400.0,0.0
241600.0,4.391396958605968,241600.0,6.803521494935028,241600.0,0.0,241600.0,0.10099992930000004,241600.0,0.0,241600.0,0.0
241800.0,4.389930133519053,241800.0,6.80837195239429,241800.0,0.0,241800.0,0.10099992930000004,241800.0,0.0,241800.0,0.0
242000.0,4.388462334117699,242000.0,6.813220415735076,242000.0,0.0,242000.0,0.10099992930000004,242000.0,0.0,242000.0,0.0
242200.0,4.386993846455587,242200.0,6.818066979908263,242200.0,0.0,242200.0,0.10099992930000004,242200.0,0.0,242200.0,0.0
242400.0,4.385524931149211,242400.0,6.822911749879553,242400.0,0.0,242400.0,0.10099992930000004,242400.0,0.0,242400.0,0.0
242600.0,4.3840558262102745,242600.0,6.827754837445753,242600.0,0.0,242600.0,0.10099992930000004,242600.0,0.0,242600.0,0.0
242800.0,4.382586750287931,242800.0,6.832596358715405,242800.0,0.0,242800.0,0.10099992930000004,242800.0,0.0,242800.0,0.336
243000.0,4.372270864054434,243000.0,6.864792626858059,243000.0,0.0,243000.0,0.10099992930000004,243000.0,0.0,243000.0,0.336
243200.0,4.360791476417279,243200.0,6.88570574640386,243200.0,0.0,243200.0,0.10099992930000004,243200.0,0.0,243200.0,0.336
243400.0,4.351879698191263,243400.0,6.900973332652018,243400.0,0.0,243400.0,0.10099992930000004,243400.0,0.0,243400.0,0.336
243600.0,4.344429048032144,243600.0,6.9162287135359914,243600.0,0.0,243600.0,0.10099992930000004,243600.0,0.0,243600.0,0.0
243800.0,4.337862488737849,243800.0,6.929622311377272,243800.0,0.0,243800.0,0.10099992930000004,243800.0,0.0,243800.0,0.0
244000.0,4.33270816861093,244000.0,6.94111880461109,244000.0,0.0,244000.0,0.10099992930000004,244000.0,0.0,244000.0,0.0
244200.0,4.329412415092298,244200.0,6.94684568973444,244200.0,0.0,244200.0,0.10099992930000004,244200.0,0.0,244200.0,0.0
244400.0,4.327461061853862,244400.0,6.951393863879032,244400.0,0.0,244400.0,0.10099992930000004,244400.0,0.0,244400.0,0.0
244600.0,4.325949693794027,244600.0,6.9560915760390305,244600.0,0.0,244600.0,0.10099992930000004,244600.0,0.0,244600.0,0.0
244800.0,4.324592661085782,244800.0,6.960910761503426,244800.0,0.0,244800.0,0.10099992930000004,244800.0,0.0,244800.0,0.0
245000.0,4.323286717481186,245000.0,6.965825582115313,245000.0,0.0,245000.0,0.10099992930000004,245000.0,0.0,245000.0,0.0
245200.0,4.3219947368893,245200.0,6.970815465524521,245200.0,0.0,245200.0,0.10099992930000004,245200.0,0.0,245200.0,0.0
245400.0,4.3207038268673035,245400.0,6.97586437929818,245400.0,0.0,245400.0,0.10099992930000004,245400.0,0.0,245400.0,0.0
245600.0,4.319409961716675,245600.0,6.98095981980888,245600.0,0.0,245600.0,0.10099992930000004,245600.0,0.0,245600.0,0.0
245800.0,4.318112300205899,245800.0,6.986091986479742,245800.0,0.0,245800.0,0.10099992930000004,245800.0,0.0,245800.0,0.0
246000.0,4.316811086639392,246000.0,6.991253154104691,246000.0,0.0,246000.0,0.10099992930000004,246000.0,0.0,246000.0,0.0
246200.0,4.315506884777537,246200.0,6.996437200410386,246200.0,0.0,246200.0,0.10099992930000004,246200.0,0.0,246200.0,0.0
246400.0,4.314200306861297,246400.0,7.00163924947289,246400.0,0.0,246400.0,0.10099992930000004,246400.0,0.0,246400.0,0.0
246600.0,4.312891924896002,246600.0,7.006855401022518,246600.0,0.0,246600.0,0.10099992930000004,246600.0,0.0,246600.0,0.0
246800.0,4.31158224759073,246800.0,7.012082523584906,246800.0,0.0,246800.0,0.10099992930000004,246800.0,0.0,246800.0,0.0
247000.0,4.310271719832931,247000.0,7.01731809530624,247000.0,0.0,247000.0,0.10099992930000004,247000.0,0.0,247000.0,0.0
247200.0,4.308960729015599,247200.0,7.022560080607663,247200.0,0.0,247200.0,0.10099992930000004,247200.0,0.0,247200.0,0.0
247400.0,4.307649612707141,247400.0,7.027806833931578,247400.0,0.0,247400.0,0.10099992930000004,247400.0,0.0,247400.0,0.0
247600.0,4.306338665868095,247600.0,7.033057024111406,247600.0,0.0,247600.0,0.10099992930000004,247600.0,0.0,247600.0,0.0
247800.0,4.305028147143324,247800.0,7.038309574548995,247800.0,0.0,247800.0,0.10099992930000004,247800.0,0.0,247800.0,0.0
248000.0,4.303718284200692,248000.0,7.043563615593305,248000.0,0.0,248000.0,0.10099992930000004,248000.0,0.0,248000.0,0.0
248200.0,4.302409278221292,248200.0,7.048818446404622,248200.0,0.0,248200.0,0.10099992930000004,248200.0,0.0,248200.0,0.0
248400.0,4.301101307669291,248400.0,7.054073504243603,248400.0,0.0,248400.0,0.10099992930000004,248400.0,0.0,248400.0,0.0
248600.0,4.299794531460525,248600.0,7.059328339613224,248600.0,0.0,248600.0,0.10099992930000004,248600.0,0.0,248600.0,0.0
248800.0,4.298489091631699,248800.0,7.064582596044554,248800.0,0.0,248800.0,0.10099992930000004,248800.0,0.0,248800.0,0.0
249000.0,4.29718511559498,249000.0,7.069835993590542,249000.0,0.0,249000.0,0.10099992930000004,249000.0,0.0,249000.0,0.0
249200.0,4.2958827180474595,249200.0,7.075088315298414,249200.0,0.0,249200.0,0.10099992930000004,249200.0,0.0,249200.0,0.0
249400.0,4.294582002593252,249400.0,7.080339396087809,249400.0,0.0,249400.0,0.10099992930000004,249400.0,0.0,249400.0,0.0
249600.0,4.293283063125083,249600.0,7.0855891135821665,249600.0,0.0,249600.0,0.10099992930000004,249600.0,0.0,249600.0,0.0
249800.0,4.291985985004638,249800.0,7.09083738053299,249800.0,0.0,249800.0,0.10099992930000004,249800.0,0.0,249800.0,0.0
250000.0,4.29069084607398,250000.0,7.096084138548867,250000.0,0.0,250000.0,0.10099992930000004,250000.0,0.0,250000.0,0.0
250200.0,4.289397717524681,250200.0,7.1013293528969585,250200.0,0.0,250200.0,0.10099992930000004,250200.0,0.0,250200.0,0.0
250400.0,4.28810666464692,250400.0,7.10657300818873,250400.0,0.0,250400.0,0.10099992930000004,250400.0,0.0,250400.0,0.0
250600.0,4.2868177474771265,250600.0,7.11181510479754,250600.0,0.0,250600.0,0.10099992930000004,250600.0,0.0,250600.0,0.0
250800.0,4.285531021359651,250800.0,7.117055655882189,250800.0,0.0,250800.0,0.10099992930000004,250800.0,0.0,250800.0,0.0
251000.0,4.284246537435234,251000.0,7.122294684914543,251000.0,0.0,251000.0,0.10099992930000004,251000.0,0.0,251000.0,0.0
251200.0,4.282964343067065,251200.0,7.127532223626228,251200.0,0.0,251200.0,0.10099992930000004,251200.0,0.0,251200.0,0.0
251400.0,4.281684482213727,251400.0,7.132768310304312,251400.0,0.0,251400.0,0.10099992930000004,251400.0,0.0,251400.0,0.0
251600.0,4.2804069957564534,251600.0,7.1380029883786555,251600.0,0.0,251600.0,0.10099992930000004,251600.0,0.0,251600.0,0.0
251800.0,4.279131921787027,251800.0,7.143236305252088,251800.0,0.0,251800.0,0.10099992930000004,251800.0,0.0,251800.0,0.0
252000.0,4.2778592958621795,252000.0,7.148468311333918,252000.0,0.0,252000.0,0.10099992930000004,252000.0,0.0,252000.0,0.0
252200.0,4.276589151228436,252200.0,7.15369905924291,252200.0,0.0,252200.0,0.10099992930000004,252200.0,0.0,252200.0,0.0
252400.0,4.275321519022041,252400.0,7.158928603151681,252400.0,0.0,252400.0,0.10099992930000004,252400.0,0.0,252400.0,0.0
252600.0,4.274056428446816,252600.0,7.164156998250032,252600.0,0.0,252600.0,0.10099992930000004,252600.0,0.0,252600.0,0.0
252800.0,4.272793906932674,252800.0,7.169384300306358,252800.0,0.0,252800.0,0.10099992930000004,252800.0,0.0,252800.0,0.0
253000.0,4.271533980277884,253000.0,7.174610565311813,253000.0,0.0,253000.0,0.10099992930000004,253000.0,0.0,253000.0,0.0
253200.0,4.270276672776263,253200.0,7.179835849192862,253200.0,0.0,253200.0,0.10099992930000004,253200.0,0.0,253200.0,0.0
253400.0,4.269022007331974,253400.0,7.185060207581217,253400.0,0.0,253400.0,0.10099992930000004,253400.0,0.0,253400.0,0.0
253600.0,4.267770005562709,253600.0,7.190283695630894,253600.0,0.0,253600.0,0.10099992930000004,253600.0,0.0,253600.0,0.0
253800.0,4.266520687892983,253800.0,7.195506367874728,253800.0,0.0,253800.0,0.10099992930000004,253800.0,0.0,253800.0,0.0
254000.0,4.265274073638858,254000.0,7.20072827811345,254000.0,0.0,254000.0,0.10099992930000004,254000.0,0.0,254000.0,0.0
254200.0,4.264030181084577,254200.0,7.205949479331587,254200.0,0.0,254200.0,0.10099992930000004,254200.0,0.0,254200.0,0.0
254400.0,4.262789027552362,254400.0,7.211170023635474,254400.0,0.0,254400.0,0.10099992930000004,254400.0,0.0,254400.0,0.0
254600.0,4.261550629466331,254600.0,7.216389962209346,254600.0,0.0,254600.0,0.10099992930000004,254600.0,0.0,254600.0,0.0
254800.0,4.2603150024104375,254800.0,7.221609345286167,254800.0,0.0,254800.0,0.10099992930000004,254800.0,0.0,254800.0,0.0
255000.0,4.25908216118179,255000.0,7.226828222130376,255000.0,0.0,255000.0,0.10099992930000004,255000.0,0.0,255000.0,0.0
255200.0,4.257852119839516,255200.0,7.232046641030442,255200.0,0.0,255200.0,0.10099992930000004,255200.0,0.0,255200.0,0.0
255400.0,4.256624891749583,255400.0,7.2372646492991,255400.0,0.0,255400.0,0.10099992930000004,255400.0,0.0,255400.0,0.0
255600.0,4.2554004896261635,255600.0,7.242482293279549,255600.0,0.0,255600.0,0.10099992930000004,255600.0,0.0,255600.0,0.0
255800.0,4.254178925569821,255800.0,7.24769961835665,255800.0,0.0,255800.0,0.10099992930000004,255800.0,0.0,255800.0,0.0
256000.0,4.25296021110246,256000.0,7.252916668971728,256000.0,0.0,256000.0,0.10099992930000004,256000.0,0.0,256000.0,0.0
256200.0,4.251744357200213,256200.0,7.258133488639989,256200.0,0.0,256200.0,0.10099992930000004,256200.0,0.0,256200.0,0.0
256400.0,4.250531374323478,256400.0,7.263350119970396,256400.0,0.0,256400.0,0.10099992930000004,256400.0,0.0,256400.0,0.0
256600.0,4.249321272444943,256600.0,7.268566604686446,256600.0,0.0,256600.0,0.10099992930000004,256600.0,0.0,256600.0,0.0
256800.0,4.2481140610756345,256800.0,7.273782983648279,256800.0,0.0,256800.0,0.10099992930000004,256800.0,0.0,256800.0,0.0
257000.0,4.246909749289321,257000.0,7.278999296875231,257000.0,0.0,257000.0,0.10099992930000004,257000.0,0.0,257000.0,0.0
257200.0,4.2457083457448475,257200.0,7.284215583568386,257200.0,0.0,257200.0,0.10099992930000004,257200.0,0.0,257200.0,0.0
257400.0,4.244509858707584,257400.0,7.2894318821334325,257400.0,0.0,257400.0,0.10099992930000004,257400.0,0.0,257400.0,0.0
257600.0,4.2433142960689345,257600.0,7.294648230202958,257600.0,0.0,257600.0,0.10099992930000004,257600.0,0.0,257600.0,0.0
257800.0,4.242121665364958,257800.0,7.2998646646587435,257800.0,0.0,257800.0,0.10099992930000004,257800.0,0.0,257800.0,0.0
258000.0,4.240931973793554,258000.0,7.305081221652977,258000.0,0.0,258000.0,0.10099992930000004,258000.0,0.0,258000.0,0.0
258200.0,4.239745228230872,258200.0,7.310297936629457,258200.0,0.0,258200.0,0.10099992930000004,258200.0,0.0,258200.0,0.0
258400.0,4.238561435246427,258400.0,7.315514844343684,258400.0,0.0,258400.0,0.10099992930000004,258400.0,0.0,258400.0,0.0
258600.0,4.237380601117639,258600.0,7.320731978882481,258600.0,0.0,258600.0,0.10099992930000004,258600.0,0.0,258600.0,0.0
258800.0,4.2362027318429645,258800.0,7.3259493736829535,258800.0,0.0,258800.0,0.10099992930000004,258800.0,0.0,258800.0,0.0
259000.0,4.235027833155043,259000.0,7.331167061550377,259000.0,0.0,259000.0,0.10099992930000004,259000.0,0.0,259000.0,0.0
259200.0,4.233855910532557,259200.0,7.336385074675694,259200.0,0.0,259200.0,0.10099992930000004,259200.0,0.0,259200.0,0.0
259400.0,4.232686969211424,259400.0,7.341603444652113,259400.0,0.0,259400.0,0.10099992930000004,259400.0,0.0,259400.0,0.0
259600.0,4.2315210141956845,259600.0,7.346822202490934,259600.0,0.0,259600.0,0.10099992930000004,259600.0,0.0,259600.0,0.0
259800.0,4.230358050267616,259800.0,7.352041378636771,259800.0,0.0,259800.0,0.10099992930000004,259800.0,0.0,259800.0,0.0
260000.0,4.229198081997106,260000.0,7.357261002982063,260000.0,0.0,260000.0,0.10099992930000004,260000.0,0.0,260000.0,0.0
260200.0,4.228041113750903,260200.0,7.36248110488096,260200.0,0.0,260200.0,0.10099992930000004,260200.0,0.0,260200.0,0.0
260400.0,4.226887149701334,260400.0,7.367701713162473,260400.0,0.0,260400.0,0.10099992930000004,260400.0,0.0,260400.0,0.0
260600.0,4.225736193834117,260600.0,7.372922856143084,260600.0,0.0,260600.0,0.10099992930000004,260600.0,0.0,260600.0,0.0
260800.0,4.224588249956414,260800.0,7.378144561638854,260800.0,0.0,260800.0,0.10099992930000004,260800.0,0.0,260800.0,0.0
261000.0,4.223443321703985,261000.0,7.383366856976771,261000.0,0.0,261000.0,0.10099992930000004,261000.0,0.0,261000.0,0.0
261200.0,4.222301412548314,261200.0,7.388589769005889,261200.0,0.0,261200.0,0.10099992930000004,261200.0,0.0,261200.0,0.0
261400.0,4.221162525803206,261400.0,7.393813324107644,261400.0,0.0,261400.0,0.10099992930000004,261400.0,0.0,261400.0,0.0
261600.0,4.220026664631033,261600.0,7.399037548205973,261600.0,0.0,261600.0,0.10099992930000004,261600.0,0.0,261600.0,0.0
261800.0,4.218893832048803,261800.0,7.404262466776839,261800.0,0.0,261800.0,0.10099992930000004,261800.0,0.0,261800.0,0.0
262000.0,4.217764030934024,262000.0,7.409488104857368,262000.0,0.0,262000.0,0.10099992930000004,262000.0,0.0,262000.0,0.0
262200.0,4.216637264030018,262200.0,7.414714487054635,262200.0,0.0,262200.0,0.10099992930000004,262200.0,0.0,262200.0,0.0
262400.0,4.215513533951031,262400.0,7.419941637554027,262400.0,0.0,262400.0,0.10099992930000004,262400.0,0.0,262400.0,0.0
262600.0,4.214392843187511,262600.0,7.42516958012731,262600.0,0.0,262600.0,0.10099992930000004,262600.0,0.0,262600.0,0.0
262800.0,4.213275194110599,262800.0,7.430398338140427,262800.0,0.0,262800.0,0.10099992930000004,262800.0,0.0,262800.0,0.0
263000.0,4.212160588976671,263000.0,7.43562793456073,263000.0,0.0,263000.0,0.10099992930000004,263000.0,0.0,263000.0,0.0
263200.0,4.211049029931926,263200.0,7.44085839196433,263200.0,0.0,263200.0,0.10099992930000004,263200.0,0.0,263200.0,0.0
263400.0,4.209940519016151,263400.0,7.446089732542797,263400.0,0.0,263400.0,0.10099992930000004,263400.0,0.0,263400.0,0.0
263600.0,4.208835058166909,263600.0,7.451321978109818,263600.0,0.0,263600.0,0.10099992930000004,263600.0,0.0,263600.0,0.0
263800.0,4.207732649223215,263800.0,7.456555150107575,263800.0,0.0,263800.0,0.10099992930000004,263800.0,0.0,263800.0,0.0
264000.0,4.206633293929353,264000.0,7.461789269612884,264000.0,0.0,264000.0,0.10099992930000004,264000.0,0.0,264000.0,0.0
264200.0,4.205536993937969,264200.0,7.467024357343118,264200.0,0.0,264200.0,0.10099992930000004,264200.0,0.0,264200.0,0.0
264400.0,4.204443750813782,264400.0,7.47226043366197,264400.0,0.0,264400.0,0.10099992930000004,264400.0,0.0,264400.0,0.0
264600.0,4.203353566036471,264600.0,7.477497518584908,264600.0,0.0,264600.0,0.10099992930000004,264600.0,0.0,264600.0,0.0
264800.0,4.202266441003859,264800.0,7.482735631784655,264800.0,0.0,264800.0,0.10099992930000004,264800.0,0.0,264800.0,0.0
265000.0,4.201182377034781,265000.0,7.4879747925963605,265000.0,0.0,265000.0,0.10099992930000004,265000.0,0.0,265000.0,0.0
265200.0,4.200101376156479,265200.0,7.493215020022678,265200.0,0.0,265200.0,0.10099992930000004,265200.0,0.0,265200.0,0.336
265400.0,4.191034204623364,265400.0,7.532340704739371,265400.0,0.0,265400.0,0.10099992930000004,265400.0,0.0,265400.0,0.336
265600.0,4.180590897947698,265600.0,7.558636936096797,265600.0,0.0,265600.0,0.10099992930000004,265600.0,0.0,265600.0,0.336
265800.0,4.173563531579741,265800.0,7.575138711543124,265800.0,0.0,265800.0,0.10099992930000004,265800.0,0.0,265800.0,0.0
266000.0,4.168129134561343,266000.0,7.59182570448485,266000.0,0.0,266000.0,0.10099992930000004,266000.0,0.0,266000.0,0.0
266200.0,4.1640247243469855,266200.0,7.6043456509980984,266200.0,0.0,266200.0,0.10099992930000004,266200.0,0.0,266200.0,0.0
266400.0,4.161127508704724,266400.0,7.613113503769871,266400.0,0.0,266400.0,0.10099992930000004,266400.0,0.0,266400.0,0.0
266600.0,4.159586871269453,266600.0,7.618046251892755,266600.0,0.0,266600.0,0.10099992930000004,266600.0,0.0,266600.0,0.0
266800.0,4.158518516874804,266800.0,7.623149046486389,266800.0,0.0,266800.0,0.10099992930000004,266800.0,0.0,266800.0,0.0
267000.0,4.1576114350037665,267000.0,7.628400837154084,267000.0,0.0,267000.0,0.10099992930000004,267000.0,0.0,267000.0,0.0
267200.0,4.156755307014995,267200.0,7.633771263960753,267200.0,0.0,267200.0,0.10099992930000004,267200.0,0.0,267200.0,0.0
267400.0,4.155911235466902,267400.0,7.639234776305374,267400.0,0.0,267400.0,0.10099992930000004,267400.0,0.0,267400.0,0.0
267600.0,4.155066138339812,267600.0,7.644771298278339,267600.0,0.0,267600.0,0.10099992930000004,267600.0,0.0,267600.0,0.0
267800.0,4.154216232095068,267800.0,7.650365181110502,267800.0,0.0,267800.0,0.10099992930000004,267800.0,0.0,267800.0,0.0
268000.0,4.153360991054554,268000.0,7.656004185348106,268000.0,0.0,268000.0,0.10099992930000004,268000.0,0.0,268000.0,0.0
268200.0,4.152500946498603,268200.0,7.661678685624115,268200.0,0.0,268200.0,0.10099992930000004,268200.0,0.0,268200.0,0.0
268400.0,4.151636900102854,268400.0,7.66738107006098,268400.0,0.0,268400.0,0.10099992930000004,268400.0,0.0,268400.0,0.0
268600.0,4.150769656006199,268600.0,7.67310528765115,268600.0,0.0,268600.0,0.10099992930000004,268600.0,0.0,268600.0,0.0
268800.0,4.149899940156915,268800.0,7.678846505571396,268800.0,0.0,268800.0,0.10099992930000004,268800.0,0.0,268800.0,0.0
269000.0,4.149028385006224,269000.0,7.6846008480879275,269000.0,0.0,269000.0,0.10099992930000004,269000.0,0.0,269000.0,0.0
269200.0,4.14815553528565,269200.0,7.6903651962650335,269200.0,0.0,269200.0,0.10099992930000004,269200.0,0.0,269200.0,0.0
269400.0,4.147281859231719,269400.0,7.696137033238856,269400.0,0.0,269400.0,0.10099992930000004,269400.0,0.0,269400.0,0.0
269600.0,4.146407760038507,269600.0,7.70191432384858,269600.0,0.0,269600.0,0.10099992930000004,269600.0,0.0,269600.0,0.0
269800.0,4.145533586019328,269800.0,7.707695420344405,269800.0,0.0,269800.0,0.10099992930000004,269800.0,0.0,269800.0,0.0
270000.0,4.144659639216451,270000.0,7.713478988021986,270000.0,0.0,270000.0,0.10099992930000004,270000.0,0.0,270000.0,0.0
270200.0,4.143786182583172,270200.0,7.719263946191596,270200.0,0.0,270200.0,0.10099992930000004,270200.0,0.0,270200.0,0.0
270400.0,4.142913445952851,270400.0,7.7250494210303655,270400.0,0.0,270400.0,0.10099992930000004,270400.0,0.0,270400.0,0.0
270600.0,4.142041631002558,270600.0,7.730834707709332,270600.0,0.0,270600.0,0.10099992930000004,270600.0,0.0,270600.0,0.0
270800.0,4.141170915390055,270800.0,7.736619239808946,270800.0,0.0,270800.0,0.10099992930000004,270800.0,0.0,270800.0,0.0
271000.0,4.140301456212276,271000.0,7.742402564500716,271000.0,0.0,271000.0,0.10099992930000004,271000.0,0.0,271000.0,0.0
271200.0,4.1394333929041425,271200.0,7.74818432232115,271200.0,0.0,271200.0,0.10099992930000004,271200.0,0.0,271200.0,0.0
271400.0,4.138566849675997,271400.0,7.753964230624575,271400.0,0.0,271400.0,0.10099992930000004,271400.0,0.0,271400.0,0.0
271600.0,4.137701937569039,271600.0,7.759742069999998,271600.0,0.0,271600.0,0.10099992930000004,271600.0,0.0,271600.0,0.0
271800.0,4.136838756193338,271800.0,7.76551767308949,271800.0,0.0,271800.0,0.10099992930000004,271800.0,0.0,271800.0,0.0
272000.0,4.135977395202113,272000.0,7.771290915360774,272000.0,0.0,272000.0,0.10099992930000004,272000.0,0.0,272000.0,0.0
272200.0,4.135117935545784,272200.0,7.777061707477591,272200.0,0.0,272200.0,0.10099992930000004,272200.0,0.0,272200.0,0.0
272400.0,4.134260450542056,272400.0,7.782829988981025,272400.0,0.0,272400.0,0.10099992930000004,272400.0,0.0,272400.0,0.0
272600.0,4.133405006791532,272600.0,7.7885957230507055,272600.0,0.0,272600.0,0.10099992930000004,272600.0,0.0,272600.0,0.0
272800.0,4.1325516649638905,272800.0,7.794358892157248,272800.0,0.0,272800.0,0.10099992930000004,272800.0,0.0,272800.0,0.0
